	Sequences	ChIP Score	BHLHE40_GM12878_1	BHLHE40_FB_1	BHLHE40_GM12878_5	BHLHE40_GM12878_4	BHLHE40_GM12878_3	BHLHE40_GM12878_2
686	chr3:73427317-73427817	29	1.0729651816714353e-06	4.982682541325666e-07	9.536184830060993e-11	7.531797709520109e-23	0.0015565542819362401	1.5089351567207473e-25
687	chr18:57367226-57367726	4	0.00012439357398846617	3.043392160914262e-06	0.2681484741933632	4.196509480535349e-12	1.1817927862526853e-06	5.472036210512501e-33
688	chr6:32982459-32982959	22	2.009529957382789e-05	6.939416447399307e-05	8.587616043814395e-11	2.1830329011820516e-19	0.00010807717887848714	1.8209391479686327e-31
689	chr14:105634889-105635389	5	8.074787411137739e-05	0.001168900447504988	1.1708049817139623e-10	5.796127758728064e-05	2.8611591850777294e-18	3.170533441268561e-13
690	chr8:98759829-98760329	2	3.0610948594494946e-05	3.386437821740458e-05	6.889825764408426e-20	6.598078096396159e-12	1.0259801682645455e-10	8.29684969910718e-28
691	chr17:17294754-17295254	6	0.00024348981119214828	1.6849714272399278e-06	1.747575607660381e-10	2.026786813253895e-22	0.0006749984898840864	5.434483110199253e-33
692	chr7:150689761-150690261	3	8.829888369207092e-05	0.0005468688091505578	1.8975515422756936e-10	3.841878712154698e-08	4.033736838897442e-15	2.6393643251284236e-30
693	chr10:27181408-27181908	5	8.735179945190243e-08	8.5603981492549e-07	1.747575607660381e-10	4.910910383650187e-13	2.9277883301318987e-05	9.9865339331613e-28
694	chr2:209040044-209040544	26	3.579958840394122e-09	7.223754358929964e-05	1.8975515422756936e-10	2.5754357791891164e-13	7.159635797155321e-08	4.695725848503519e-30
695	chr3:171520330-171520830	26	7.269164866323597e-06	0.0004132456142786915	6.889825764408426e-20	2.0530397331487397e-12	0.005623430918736225	2.0888485275146648e-23
696	chr10:75949895-75950395	12	1.0784004558149527e-11	6.21947780622602e-10	1.2593904066243603e-19	7.425640047900698e-18	5.645544109445503e-07	4.591746737831733e-32
697	chr18:8696017-8696517	18	4.810983886459432e-07	0.003049631822805315	0.5456808156545454	2.790151291327655e-15	3.590523764316283e-05	1.9238196046875613e-34
698	chr3:194277009-194277509	6	6.063557153037261e-06	0.0007992655091030507	2.151349404489249e-10	5.691333353516723e-10	5.868115843466534e-05	4.653967264020053e-15
699	chr19:55728251-55728751	15	7.631510019451657e-14	1.3852409162868164e-06	1.747575607660381e-10	6.089691476849723e-10	4.620297489812868e-05	5.273068171822346e-23
700	chr16:24267086-24267586	9	5.7477358564657435e-15	3.523210645717217e-06	2.426353490198054e-10	2.097197466157063e-09	1.0291106873511292e-16	5.3278243812545133e-33
701	chr4:48175640-48176140	20	4.597633009003556e-05	1.7662252982713688e-06	4.071359547596493e-20	1.0268864799684868e-15	0.001977791677283505	9.442599766677877e-25
702	chr6:36097873-36098373	19	0.0005820744235019264	0.0003925664708807908	1.1708049817139582e-10	8.918516790415195e-05	2.2013420053346916e-15	1.2653656062625079e-25
703	chr4:6911961-6912461	10	1.6639096867111107e-07	1.8201241317488044e-06	1.1708049817139623e-10	8.177936495937718e-11	2.2995324890304e-15	2.116196686241959e-20
704	chr8:131478494-131478994	14	0.0002962930110435927	0.0030734341154215173	1.5007508326122924e-20	1.1746484054502753e-15	7.417815592143971e-05	4.7333628866401055e-27
705	chr1:28925624-28926124	16	1.7661991349647603e-06	1.7427271734202317e-05	5.753355449155797e-11	5.418690656286266e-10	1.772052200596213e-07	2.3318207318099338e-27
706	chr2:46776537-46777037	14	9.818705484780099e-07	3.330515741276902e-05	6.889825764408426e-20	1.640311811296741e-14	9.99389788283964e-06	7.751641087535762e-28
707	chr9:136474357-136474857	4	8.723174003590013e-05	0.0005511854600705527	2.0460702273705647e-20	1.4772043057835603e-07	2.1549193027967584e-14	1.7941471662761138e-32
708	chr5:150224376-150224876	4	6.01362065410582e-05	0.0011900055627111037	1.747575607660381e-10	1.767806995185162e-17	0.00012721571730710986	6.630929568361292e-35
709	chr2:191471732-191472232	10	9.894973049687022e-05	0.0005821898884409272	1.747575607660381e-10	9.642232523006368e-14	3.5344805328808722e-06	1.8086917063945523e-27
710	chr2:178129834-178130334	30	0.0005646317748952551	2.507750746332152e-05	6.329092740412511e-20	1.2641873395226261e-06	4.908425084364898e-09	1.1793598241341308e-25
711	chr19:36370629-36371129	30	9.872973489184591e-06	0.00032455409824957754	6.889825764408426e-20	7.540953949294366e-08	2.7204909326059338e-15	2.016145583881808e-23
712	chr9:132782195-132782695	27	4.150779424808604e-06	8.954897140926504e-06	1.8975515422756936e-10	3.461896415062007e-14	0.0036884798558285176	7.053462114241012e-29
713	chr19:18548159-18548659	28	0.004293822778738381	0.0003925664708807908	3.05402050448955e-20	1.1820447718922271e-12	4.9818967232082826e-26	5.512435325084838e-23
714	chr14:23590471-23590971	10	1.8898703152193083e-07	3.07636769686703e-05	0.5456808156545454	6.654371447038152e-10	0.0002679516422870574	7.55848059081283e-32
715	chr1:225619737-225620237	2	3.2663466746679305e-08	2.9221879710636538e-05	1.747575607660381e-10	2.2200364013586264e-14	1.6544592987418394e-06	1.5856248040067796e-23
716	chr7:5508421-5508921	1	1.58948983905942e-05	4.7417280133957396e-05	3.110126859296291e-20	3.760595579843876e-11	1.308189671310402e-07	1.7456775745989314e-27
717	chr21:15468610-15469110	27	0.0017461503084706994	0.0029154998764228464	4.071359547596493e-20	2.5332820830052774e-10	9.352057847328552e-07	5.8661447269756524e-18
718	chr14:103838287-103838787	3	0.006994726474505206	0.00047466596430122213	3.477401968034322e-10	7.492831131296964e-14	4.175524233013951e-09	1.0
719	chr6:13611833-13612333	10	7.942609652618941e-14	1.5591260483254254e-07	1.7475756076603748e-10	1.6917002398266208e-15	5.912495437087229e-06	6.33502006985649e-31
720	chr10:81586212-81586712	9	6.02232461102332e-07	0.023687299905878288	1.747575607660381e-10	1.3876013810720003e-10	3.130760179406618e-07	4.4521021107380465e-34
721	chr8:96126306-96126806	29	4.429818424832322e-05	5.210424813677929e-05	1.747575607660381e-10	1.1770690489620488e-10	3.421238192594458e-05	9.24957936427294e-25
722	chr16:3131104-3131604	4	3.4565769274821324e-07	1.7723731732338675e-05	0.17964863325421196	5.368113534047364e-08	5.668093935355593e-06	1.016482135956348e-31
723	chr20:656075-656575	6	4.076631324520187e-12	8.960596783705164e-06	5.753355449155797e-11	1.1492340510710789e-07	2.6456677485118875e-21	2.356602616470608e-28
724	chr12:16034508-16035008	30	3.1161640209707907e-06	2.768063946542022e-07	1.0571767299142111e-10	8.536179312629953e-15	7.602429039472423e-10	4.413908670465809e-28
725	chr19:17659783-17660283	5	1.134081745185617e-07	2.727315999408196e-07	1.747575607660381e-10	1.0686342899368815e-10	4.255374193470876e-05	2.75831066135564e-25
726	chr10:94489615-94490115	27	1.598253606022151e-06	0.00013518323092467726	6.329092740412511e-20	5.781055160924308e-06	4.3934737590937985e-06	8.837303787999307e-28
727	chr2:218895476-218895976	4	0.0013984042933952556	0.0005942790816015845	3.3161147895593385e-20	4.042110096520935e-17	3.27067104379893e-07	7.39171406850697e-45
728	chr3:38173057-38173557	11	6.659244611491565e-14	3.132134416169634e-05	6.077022857366943e-20	3.821892175023623e-14	0.006026812733484372	5.646968477339494e-13
729	chr1:2303386-2303886	4	0.15149620992044618	0.020154168796154844	8.587616043814364e-11	1.1817937232883277e-14	4.5272307964596915e-05	1.7400213075698083e-12
730	chr3:122637728-122638228	3	1.461957385476397e-05	5.481137991836523e-07	2.151349404489249e-10	6.22553862191041e-20	0.00011522949251594872	6.356414166093726e-27
731	chr5:64357753-64358253	19	1.4655940981657243e-12	2.4146743519613647e-08	0.2681484741933632	7.619446549901017e-13	4.1529642851023575e-05	2.1148942867882297e-35
732	chr9:100174367-100174867	18	2.08511433283939e-12	0.000708682603296745	9.536184830061028e-11	1.0583434662848371e-07	1.3393182499756447e-17	1.288484066179108e-27
733	chr7:94953705-94954205	8	1.1758375450959994e-13	7.278548037594141e-06	4.6860973273166904e-11	1.0833916101917119e-10	4.1032650026355094e-08	7.739381208766487e-27
734	chr12:57873483-57873983	18	1.0177776794373646e-05	5.4022245980415824e-05	6.388858173940766e-11	2.803561510355267e-12	0.032046330620622884	2.995847218074817e-21
735	chr10:88844107-88844607	22	5.4566339231897285e-08	1.429057676536951e-07	1.2593904066243603e-19	6.109083277649378e-17	0.003193014081490414	1.2603340599694448e-31
736	chr18:3265984-3266484	27	2.6786911432708847e-11	4.9928352325280794e-05	1.3709675030680377e-19	1.7022562863392741e-13	2.127632962118991e-09	1.0049066974821392e-30
737	chr3:42344700-42345200	8	2.433629061522715e-06	1.138618180478782e-05	1.0	1.8878709437088757e-12	2.958529385101721e-07	7.87025997926248e-34
738	chr6:36003001-36003501	10	1.6130407722763288e-09	1.2764866936587636e-08	1.9373536682724006e-10	8.78283056366577e-24	0.0004413267555665763	6.463292895449344e-31
739	chr1:182578321-182578821	28	0.000991322783076125	9.497688482731299e-05	1.0571767299142111e-10	1.1979723279927763e-10	3.90314320931172e-09	4.031929480409037e-27
740	chr12:28067051-28067551	10	1.7686346426834637e-05	4.030713738050319e-06	1.747575607660381e-10	2.7171976768254834e-10	9.254330771326214e-06	3.639947002788166e-30
741	chr5:171571224-171571724	14	8.769655691385903e-08	7.280349789727511e-07	0.3292192580358966	2.0970954267714586e-11	5.2912619756628526e-15	4.771608688090704e-22
742	chr12:6938183-6938683	24	1.2586756620253222e-06	0.0008615882423003515	1.747575607660381e-10	4.793628431001187e-07	4.847216260500725e-14	2.1558521776868709e-32
743	chr12:57917393-57917893	9	0.0003090822240206099	8.808751163038145e-05	6.329092740412555e-20	1.6865589555271606e-09	3.6000776082400494e-10	4.771326110239539e-33
744	chr4:7028957-7029457	8	5.239412833610713e-17	1.0363902654164788e-06	8.189309384341094e-21	8.846890686842121e-16	7.337102234095558e-17	2.3200940161764438e-07
745	chr1:20833981-20834481	17	2.2436269301174852e-06	5.2376186100765455e-06	8.587616043814364e-11	1.1988644121465563e-08	3.772430854475234e-07	1.8363895091291126e-25
746	chr6:82161579-82162079	19	1.0707846203843908e-07	3.0465880241865712e-06	3.942505110627179e-10	2.887907725117622e-14	0.0036743409918020653	1.7859393272529492e-38
747	chr19:16987766-16988266	25	7.577795437414807e-07	0.00022891259309835443	6.329092740412555e-20	2.320687243903378e-13	5.07394801026807e-15	4.788089875041656e-27
748	chrX:16910785-16911285	30	1.0956898163863552e-14	3.1565806392610334e-05	3.942505110627179e-10	6.0554819904960065e-12	5.414822762839786e-07	2.8689179028132212e-27
749	chr5:176884572-176885072	13	4.788255105916873e-06	1.315491378009344e-05	1.1708049817139582e-10	8.516504814649097e-07	6.31713109946813e-15	1.089578327066201e-17
750	chr20:43948143-43948643	16	1.6022895409693433e-05	0.00020427986655584761	3.759645742840072e-20	4.1594591734820456e-09	0.0006081070016683134	2.3838893057573374e-18
751	chr18:56307225-56307725	10	4.734054945328403e-09	5.541200842619891e-07	2.329718685560721e-10	9.555845789510582e-16	6.858021934931947e-08	4.0831507606032535e-26
752	chr3:33037908-33038408	9	1.0059184710578596e-07	1.1858819178342119e-05	8.587616043814395e-11	7.277195405219634e-16	4.320262817908153e-05	7.045207859465972e-24
753	chrX:48399711-48400211	17	2.7337993961784833e-05	2.408935118046302e-06	6.329092740412511e-20	1.0451213962364516e-11	0.005641878590262842	1.7020694912423447e-23
754	chr2:239371415-239371915	31	1.1860737239184079e-05	2.67779107005602e-05	3.62164172621166e-10	1.1196978210193276e-26	5.850279461624698e-16	8.034641242927689e-18
755	chr7:3134671-3135171	14	0.000122493552829242	7.762996386309836e-05	0.49140168849754784	1.834944697483273e-12	7.7791417538035e-05	1.015833756676931e-24
756	chr3:155580319-155580819	9	3.6816278709194666e-08	4.340128381146919e-06	1.0	1.8199279363029313e-16	0.06482729955501411	1.0757526568970718e-23
757	chr10:81208379-81208879	5	8.716995854440939e-10	1.1882395762272144e-05	2.329718685560721e-10	4.259094578554303e-13	1.2434050962831777e-14	7.262024958662142e-36
758	chr10:104420479-104420979	21	2.938914157337755e-07	0.001177734360864388	5.753355449155797e-11	9.393938932467673e-11	6.495209274845982e-15	5.331967714361925e-20
759	chr18:72045217-72045717	7	1.8370642554051197e-09	6.095664670985208e-07	1.0	1.4465560616182998e-10	1.6552602088831198e-05	9.822105400562804e-21
760	chr15:38987544-38988044	16	2.7042836983216878e-05	0.00011237179215552344	1.0571767299142111e-10	2.241374457002976e-15	1.149375517108996e-08	1.6756266321287619e-32
761	chr19:38945637-38946137	5	5.843337504549735e-06	1.548390676415986e-05	3.942505110627165e-10	1.2831999857799772e-08	2.412894938888878e-05	3.192073765897934e-32
762	chr8:10457341-10457841	13	4.046220632342869e-07	4.7417280133957396e-05	7.016400883444599e-20	6.299199480433263e-09	1.4039271355263867e-11	1.175728798021501e-19
763	chr3:129222431-129222931	4	2.094076637583437e-06	3.0853177595763485e-05	1.7475756076603748e-10	1.2855261886200993e-13	4.082136120713167e-07	1.710719818038934e-23
764	chr1:186343324-186343824	15	6.294553741054196e-12	0.004548818049085821	9.536184830060993e-11	8.635086268201126e-16	2.4800143127762525e-08	1.087784498551639e-22
765	chr1:16400713-16401213	5	4.4904368725175056e-05	0.0005164486094540163	5.753355449155797e-11	8.955855457145944e-17	1.269845703721122e-06	1.0
766	chr1:161087061-161087561	21	1.9560031037538336e-05	0.020875197876216115	3.139495694245864e-11	5.806343634186628e-13	5.384629637018386e-07	1.7012577928877556e-23
767	chr17:48367389-48367889	9	1.7572048046833802e-07	3.0179328114522494e-05	1.7475756076603748e-10	2.060602064435073e-10	3.6031088478597194e-07	4.555748521923351e-22
768	chr4:76440477-76440977	29	1.9379331882231812e-05	0.000199100137223898	3.759645742840072e-20	7.859529015493064e-20	1.7243144801437087e-05	4.008394271066511e-37
769	chr6:30582222-30582722	30	0.0014920070683058166	0.0007732246836479674	8.587616043814364e-11	2.757747931959081e-15	0.009674495624096826	2.8074911930260454e-07
770	chr2:181816760-181817260	7	1.7306008528137387e-06	1.5932585683307258e-05	3.385672014084197e-20	6.125397127597199e-12	5.121625938396376e-08	1.9076334399876567e-33
771	chr17:57922165-57922665	12	3.82864722005626e-06	1.3740650054675788e-06	7.481106653100382e-20	5.5508504684613965e-14	4.1433144618813894e-05	3.838280099394762e-28
772	chr17:65809826-65810326	10	2.944180742073669e-06	4.04669992944702e-05	6.329092740412555e-20	3.40430793803385e-11	0.015198560792335454	4.55625398177406e-27
773	chr16:3151216-3151716	15	7.5843642686014935e-06	3.160651347063211e-05	1.2712827925824075e-10	9.411640780901345e-13	1.8112796178577093e-05	2.6606905167499577e-25
774	chr3:131100429-131100929	20	2.3445566109475652e-07	1.808051401809831e-05	6.329092740412555e-20	8.055704314142686e-10	3.9928379995138645e-09	2.5377574984340055e-17
775	chrX:47496864-47497364	11	2.356715310305551e-13	5.791430222588051e-06	2.329718685560721e-10	3.271573963090534e-11	4.269803139641978e-15	1.883249483006646e-14
776	chr6:30186872-30187372	29	4.3887312690919507e-10	2.8395116217248632e-05	6.329092740412555e-20	1.8066124591738956e-23	4.369192133930923e-08	6.198697545139022e-18
777	chr20:35851344-35851844	10	4.016763448254513e-07	6.939416447399307e-05	2.151349404489249e-10	3.297062994263575e-17	0.0023180899540099715	2.1359748915621034e-32
778	chr17:7211419-7211919	21	0.007458659586190928	0.00019645866099731967	1.7475756076603748e-10	2.543629671956785e-05	1.0914999408696624e-13	8.39751226260299e-27
779	chr1:31276338-31276838	6	4.3688230500432786e-05	2.781838610505983e-05	3.0540205044895285e-20	3.200048804712658e-16	8.948176292950655e-07	2.7404433340868293e-28
780	chr4:100368141-100368641	9	1.0692670868940383e-06	3.8790291402832985e-06	1.747575607660381e-10	4.26306785093503e-14	2.4486613477456253e-05	3.0608850846636034e-36
781	chr2:220119297-220119797	16	2.7967773703221893e-08	0.0006523922268287745	1.747575607660381e-10	2.718078528666835e-13	0.004369266684152915	6.274833801004629e-33
782	chrX:55673861-55674361	29	0.007234688913123859	0.0008072505858691863	1.0	1.285222925476211e-11	0.01938854343549351	5.543709295006168e-28
783	chr3:46362840-46363340	24	9.854095192794078e-07	1.4316690313605303e-05	4.6860973273166736e-11	1.7258945712042495e-23	0.0004203167396221046	1.4643775190175547e-29
784	chr19:11079082-11079582	30	2.3221627664558306e-06	0.008667694317343705	2.329718685560721e-10	9.057500140941454e-15	5.988016786234918e-07	1.2348491767257458e-33
785	chr2:74927737-74928237	10	1.096481023171359e-06	3.938264751580725e-05	1.7475756076603748e-10	3.521247798983655e-15	3.6624135483827427e-06	1.7736171578779165e-31
786	chr10:112255511-112256011	23	5.858297924698861e-07	3.0302252047385644e-05	4.6860973273166904e-11	1.0422440702018693e-13	2.5446193371428686e-08	2.780427633777476e-26
787	chr3:128436858-128437358	4	1.750971791342862e-05	3.573557880597993e-05	1.9373536682724076e-10	1.1907560473639432e-12	1.869654594018812e-09	1.0
788	chr7:132799207-132799707	6	2.1033405013333503e-08	1.7090758243370575e-05	9.536184830061028e-11	9.353744684795484e-12	8.269134650630679e-06	7.04097021450649e-29
789	chr20:23388584-23389084	21	3.806429995486024e-07	1.6882195299987854e-05	2.329718685560721e-10	7.610314566413186e-15	4.7921335118315224e-06	2.744983271893142e-26
790	chr2:178057929-178058429	15	1.859958904407594e-14	1.3362758059953702e-05	1.7475756076603748e-10	8.479612801381032e-18	0.0002699853498747976	1.4813086044673863e-29
791	chr12:50066386-50066886	23	4.9739772479306736e-08	1.1352762321433623e-05	1.7475756076603748e-10	1.6768725808964467e-12	0.0015588004120526853	2.69533709011375e-26
792	chr5:7871773-7872273	18	9.425741395227888e-10	1.015930569542922e-05	6.329092740412555e-20	4.3507592306863696e-15	3.0566986257982293e-06	5.08343054491511e-33
793	chr1:11809091-11809591	25	0.011207854202608242	0.0001488581441951612	1.2712827925824075e-10	1.604927483088295e-12	1.136928638854875e-08	5.796116654131729e-21
794	chr20:39860812-39861312	23	6.100673185825948e-09	7.24345345073783e-07	1.747575607660381e-10	1.3069625338214513e-16	0.0033527967386484613	3.5529657873992217e-32
795	chr3:51832500-51833000	6	0.0014610644161193297	0.0006684535205415814	4.071359547596493e-20	3.6193502724966248e-12	1.040759129242281e-05	4.5863253461474305e-30
796	chr3:152223577-152224077	20	2.636568696194715e-13	0.0036264243513685745	4.6860973273166904e-11	5.758204367538942e-14	4.241729717750444e-09	5.131404821973585e-26
797	chr16:10881014-10881514	29	0.00018384266108954943	0.0005674278558786158	2.151349404489249e-10	6.957145002271535e-13	0.00011874007414695169	1.326339827083493e-32
798	chr3:50158912-50159412	16	3.37866719844089e-08	0.0018111083406564714	8.587616043814395e-11	3.343821629249296e-14	1.2942313950423216e-14	7.421347180388479e-29
799	chr7:121072517-121073017	16	1.511927493094363e-09	0.009037665440820412	3.942505110627179e-10	1.07838806400373e-12	0.06482729955501411	5.966186794660598e-32
800	chr5:175778956-175779456	12	5.127443069235371e-07	6.22297543308187e-05	9.536184830061028e-11	6.824939481152052e-16	0.026276855532289315	1.0181583821636154e-26
801	chr15:40886713-40887213	32	3.105689337466393e-07	1.4795105908679429e-06	1.747575607660381e-10	1.0825150610210886e-11	3.977884090836207e-11	2.449738073980726e-34
802	chr10:112611927-112612427	13	1.4289313910957622e-06	0.000901175040929596	5.753355449155797e-11	2.7425514991015687e-12	2.2978897141818738e-14	1.5377761725528804e-33
803	chr10:11482664-11483164	31	0.014122615909500955	0.0003264876468952459	1.8975515422756936e-10	4.375361285198514e-10	0.0042269885864512115	1.8719822435860684e-19
804	chr12:10395184-10395684	13	2.141299528073555e-06	1.1831076313551157e-07	4.071359547596493e-20	1.3900780384188663e-16	1.714759670492801e-05	2.6646486885196105e-30
805	chr5:75337654-75338154	7	1.2671312186933066e-07	3.57478156985952e-07	6.889825764408426e-20	1.1365292397164144e-21	3.3540426634724727e-06	9.915591024797007e-27
806	chr1:167013230-167013730	12	4.9508274310202045e-06	7.321199952758754e-06	1.9373536682724006e-10	1.320376855225807e-13	4.977624757737419e-05	4.055129662060906e-33
807	chr22:47164462-47164962	32	1.0992809960760675e-07	4.7417280133957396e-05	8.587616043814395e-11	1.7013913084935844e-11	4.096108383670565e-09	4.667822833991975e-23
808	chr1:23425159-23425659	29	1.3943652382266644e-14	1.2433830157544583e-07	9.536184830061028e-11	2.1900619044443193e-15	1.3178330191406655e-05	2.066748251821876e-28
809	chr18:42747043-42747543	10	0.0021337916460131396	3.7791701747056356e-05	1.9373536682724006e-10	1.121293446654592e-17	1.4333092716512492e-13	1.7434538171939758e-26
810	chr3:128753390-128753890	6	0.0014814319181953924	0.0006152361081427285	1.0	2.5790735985275574e-08	1.8150437070116328e-06	2.0690163730715087e-25
811	chr21:43543499-43543999	7	4.429818424832322e-05	2.7854260531948606e-05	3.942505110627179e-10	2.4934223148500925e-09	9.302967045732527e-06	1.0044445431171574e-37
812	chr2:74607183-74607683	14	2.2131326332410498e-05	0.004805057730028734	2.426353490198054e-10	5.125076673564135e-09	0.0016197787729089104	7.704861157128472e-29
813	chr11:102291964-102292464	29	7.625729610480361e-06	1.524768659829137e-05	4.6860973273166904e-11	1.7781468280533536e-19	0.00013709756075057266	1.2987312700627789e-34
814	chr6:106572226-106572726	8	1.6820408581351836e-06	1.6206267946833616e-05	1.9373536682724006e-10	5.235978370385148e-11	2.1255615626674302e-05	5.038193964060137e-35
815	chr1:112289873-112290373	27	3.3852936598493576e-06	1.7791734807444685e-05	9.536184830061028e-11	3.3666453621956716e-12	1.677811020327773e-05	1.492476962794645e-28
816	chr1:33077613-33078113	31	0.00028783856453345075	0.0001979855244179823	2.151349404489249e-10	2.0718873330265677e-06	1.7782628945573265e-18	5.978743286453942e-32
817	chr3:138290689-138291189	14	3.2833936224512266e-07	8.954897140926504e-06	2.0836592160389935e-20	3.461896415062007e-14	7.458534772541036e-10	2.732924158680871e-15
818	chr17:4611802-4612302	5	1.3305405621871626e-09	1.6037813949273694e-07	1.747575607660381e-10	4.946357076083988e-15	2.9148226043652478e-08	9.649560361571104e-24
819	chr8:1427838-1428338	16	4.597633009003556e-05	6.146279452294359e-05	8.587616043814395e-11	3.3465865374968208e-09	2.7951184117405216e-10	4.033194932589934e-32
820	chr14:74217958-74218458	11	1.4377744856347215e-12	0.0015537623617261425	0.49140168849754784	7.617079290745703e-15	5.557969119569312e-12	1.2416267816060607e-19
821	chr11:101786457-101786957	8	1.8898703152193083e-07	2.8943889604277254e-05	0.5456808156545454	1.0448504314757522e-13	0.034088247018913734	1.3417804493903456e-22
822	chr11:130298913-130299413	8	2.501860863471482e-07	7.854938047315515e-05	2.151349404489249e-10	6.163153062593192e-12	0.0036884798558285176	3.757882796404994e-27
823	chr22:30474893-30475393	19	4.917727670640809e-10	0.0001411543558537521	6.388858173940766e-11	3.1970907669833365e-13	0.0001842840790228215	2.3306745681471113e-18
824	chr17:62503544-62504044	16	3.162687789759213e-06	1.5937359146554728e-06	1.427834101445011e-19	1.6194365437933883e-11	1.9944593376250072e-14	8.09164733114144e-30
825	chr2:160754916-160755416	13	0.003354195867416777	0.00023454820958965575	1.747575607660381e-10	3.5275977759849227e-16	8.282139326561147e-16	3.0822187946432333e-25
826	chr7:157285682-157286182	3	9.80209223152725e-07	1.6777775842718797e-05	1.427834101445011e-19	3.086466441227583e-12	1.581274884820797e-08	2.9694739490990963e-26
827	chr16:21970274-21970774	9	1.782706574761668e-07	2.010014748545513e-06	8.587616043814395e-11	2.5828994296779538e-27	8.281874544054075e-09	3.5529657873992217e-32
828	chr20:1357311-1357811	17	1.5936725502367703e-07	2.179570252908162e-07	0.3292192580358966	1.4245367828387688e-13	0.00045806470578175205	1.3183537385332067e-29
829	chr1:63190817-63191317	13	7.09059605741463e-14	6.299978452435622e-09	2.329718685560721e-10	6.975951780138569e-19	0.00010925750269157442	2.0638247189385844e-27
830	chr7:1109912-1110412	6	0.20147230631864368	0.020154168796154844	1.747575607660381e-10	2.8318702443401735e-08	4.776064290554097e-16	0.0001653643838360217
831	chr20:60803880-60804380	3	2.5340365255807862e-08	5.112998332461549e-06	1.2712827925824075e-10	9.73765255820739e-10	3.6185820975198188e-06	0.00016662813782729723
832	chr19:51754598-51755098	15	0.0048969824933147625	3.303077072902196e-05	1.1708049817139582e-10	1.667314848182763e-14	6.178756137585746e-14	2.5288303162659175e-33
833	chr15:23081461-23081961	15	2.8975808558969922e-08	6.337801383554698e-05	0.3292192580358966	2.0357479836986552e-13	0.23860175658973892	4.98992416327589e-21
834	chr19:47802480-47802980	10	2.1384526457680236e-05	0.00617085929841563	3.110126859296291e-20	9.396817338270966e-14	4.419552295167381e-18	4.592822154156316e-31
835	chr4:75748252-75748752	6	6.08388815870367e-07	0.003100452115393706	1.2712827925824075e-10	2.0801479537010263e-20	0.00012097961120955901	7.401640615090664e-26
836	chr22:26921881-26922381	6	5.84870397991388e-05	2.5640183546432503e-05	8.587616043814395e-11	6.08092433827998e-17	1.8984265575045369e-06	2.5304264081904173e-22
837	chr11:59952623-59953123	19	3.829549699477557e-07	1.9021236860154547e-05	4.6860973273166904e-11	9.3806567015233e-18	0.031990843472584324	2.0357722590401225e-33
838	chr12:121063531-121064031	16	5.133492665282518e-06	0.023687299905878288	9.536184830060993e-11	6.974443349419209e-14	4.458863063974113e-06	1.5354004538745856e-22
839	chr2:170995643-170996143	19	0.0001308218791648086	0.0001483260126571847	0.5456808156545454	8.301086058017501e-15	3.1978993592370146e-07	1.923819604687534e-34
840	chr2:23570971-23571471	6	0.00021171350541242023	3.898628910181398e-06	8.587616043814364e-11	4.3743467416665496e-08	2.955794853969296e-15	1.0820367638033596e-28
841	chr5:176923762-176924262	18	1.8965099718458685e-07	4.5251355733408e-05	6.889825764408426e-20	0.00020353883152223837	4.150639230510355e-15	1.938914759618221e-24
842	chr19:57781199-57781699	16	6.534997496761911e-09	8.553003252308141e-06	1.747575607660381e-10	3.727153877389464e-21	3.5192364565489126e-10	3.248252454428339e-25
843	chr13:111277184-111277684	3	1.754842835790158e-05	8.544895124782935e-07	1.747575607660381e-10	3.996351947210956e-13	3.039894008316726e-16	2.1142424227776303e-28
844	chr4:186358882-186359382	8	8.932572743156322e-05	5.203401359788477e-05	3.759645742840072e-20	4.813338053231581e-40	2.6679611745304127e-07	9.012083753780453e-42
845	chr22:24096495-24096995	7	0.0015840504547451045	0.0003529290956756282	2.329718685560721e-10	8.676176642116909e-07	1.1079877777025465e-13	0.10561788954968165
846	chr16:31397881-31398381	12	9.113175116221991e-14	1.0053304959946839e-05	1.0571767299142111e-10	5.046187483627046e-15	2.828096585636623e-08	1.9973586542983649e-22
847	chr6:167626032-167626532	22	3.990923426378003e-06	3.056469615930969e-06	2.329718685560721e-10	7.946247600206367e-09	1.2892643570887069e-06	1.7564783980032843e-22
848	chr9:127155011-127155511	5	2.904176263106237e-08	5.06791859275775e-05	0.5456808156545454	2.583555422017133e-13	6.645542998530868e-08	2.9179924183285745e-28
849	chr2:43447773-43448273	11	2.8614229657186082e-15	8.756096089172047e-06	1.9373536682724076e-10	7.667620185088311e-14	3.6863760501417616e-09	2.814204331681989e-22
850	chr19:40372054-40372554	28	2.2152320665402058e-07	1.0855783405690257e-06	6.889825764408426e-20	7.498589785465198e-13	6.814486646241537e-16	2.6575490879504876e-23
851	chr16:56973697-56974197	27	5.671331386344937e-09	3.219887587660475e-05	3.759645742840072e-20	5.395271957090443e-17	2.0071872226575054e-07	1.7423954962238877e-33
852	chr14:102226685-102227185	15	8.377434130444981e-14	3.9807838631100735e-05	2.151349404489249e-10	8.882263692623952e-06	0.00018766387347635572	5.376527384437098e-38
853	chr17:29639220-29639720	12	3.227886304808449e-05	4.7530201732018355e-06	6.329092740412555e-20	1.6609987497619686e-10	0.008038672541813518	2.151971254946595e-29
